Step,Time,Datetime,a,e,i,RAAN,aop,ta,Eclipse_status_Earth,Eclipse_status_Moon
13,790156169.1843239,2025-01-14 19:48:19.999998+00:00,42166.13107571229,0.00013429091428669254,0.1398231982349222,86.59891597769047,208.69668052198017,80.01610436088791,0,0
14,790156669.1843239,2025-01-14 19:56:39.999998+00:00,42166.07530725667,0.0001311751190510892,0.13981747227335914,86.60545549976649,208.3199378346778,82.47525620311006,0,0
15,790157169.1843239,2025-01-14 20:04:59.999998+00:00,42166.024197380015,0.0001280654350076387,0.1398117511449632,86.61131158456206,207.92680983530977,84.95145566437385,0,0
16,790157669.1843239,2025-01-14 20:13:19.999997+00:00,42165.978020908784,0.00012496217401975775,0.1398061593026862,86.6164829491703,207.51832561397,87.44367543372258,0,0
17,790158169.1843239,2025-01-14 20:21:39.999997+00:00,42165.937032105845,0.00012186516736006297,0.13980082179791334,86.62097173640535,207.09545283095602,89.95094624948484,0,0
18,790158669.1843239,2025-01-14 20:29:59.999997+00:00,42165.901463337934,0.00011877381180665229,0.1397958637600467,86.62478355144067,206.65906074763652,92.47239382941552,0,0
19,790159169.1843239,2025-01-14 20:38:19.999997+00:00,42165.871523809634,0.00011568712423296565,0.13979140978881155,86.62792748391757,206.20987986819136,95.0072792043491,0,0
20,790159669.1843239,2025-01-14 20:46:39.999997+00:00,42165.8473983689,0.00011260380406095582,0.1397875834079128,86.63041611494256,205.74845818449836,97.55504246368177,0,0
21,790160169.1843239,2025-01-14 20:54:59.999997+00:00,42165.82924638979,0.00010952230280560825,0.1397845064497523,86.63226550841958,205.2751139325001,100.11535000491341,0,0
22,790160669.1843239,2025-01-14 21:03:19.999996+00:00,42165.8172007384,0.00010644089983041128,0.13978229847036577,86.63349518619829,204.78988464266095,102.68814550516889,0,0
23,790161169.1843239,2025-01-14 21:11:39.999996+00:00,42165.811366827285,0.00010335778336562639,0.13978107615298907,86.63412808656001,204.29247208782812,105.27370501187487,0,0
24,790161669.1843239,2025-01-14 21:19:59.999996+00:00,42165.81182176452,0.0001002711358131579,0.13978095271343657,86.6341905056106,203.7821825053675,107.87269677616325,0,0
25,790162169.1843239,2025-01-14 21:28:19.999996+00:00,42165.818613603326,9.717922239011274e-05,0.13978203730225403,86.63371202120565,203.25786118609912,110.48624673686518,0,0
26,790162669.1843239,2025-01-14 21:36:39.999996+00:00,42165.8317606976,9.408048224452213e-05,0.13978443441948812,86.63272539909603,202.71782016783632,113.11601091761362,0,0
27,790163169.1843239,2025-01-14 21:44:59.999996+00:00,42165.85125116982,9.097362131287315e-05,0.13978824333186465,86.63126648105465,202.15975736128013,115.7642564095583,0,0
28,790163669.1843239,2025-01-14 21:53:19.999995+00:00,42165.877042497326,8.785770638453333e-05,0.1397935574952208,86.62937405482555,201.58066494149628,118.43395310663564,0,0
29,790164169.1843239,2025-01-14 22:01:39.999995+00:00,42165.90906122221,8.473226011117717e-05,0.13980046401373028,86.62708970582649,200.9767242481344,121.12887895031919,0,0
30,790164669.1843239,2025-01-14 22:09:59.999995+00:00,42165.94720279167,8.159735701549205e-05,0.13980904307621622,86.62445765063605,200.3431837871662,123.85374209105503,0,0
31,790165169.1843239,2025-01-14 22:18:19.999995+00:00,42165.991331533805,7.845372097740624e-05,0.13981936746627943,86.6215245524039,199.67421615003937,126.61432415036279,0,0
32,790165669.1843239,2025-01-14 22:26:39.999995+00:00,42166.04128077492,7.530282516142928e-05,0.13983150203700903,86.61833931844241,198.96274883268822,129.41764960091714,0,0
33,790166169.1843239,2025-01-14 22:34:59.999995+00:00,42166.0968531039,7.214699594557458e-05,0.13984550326523656,86.61495288038374,198.2002630626958,132.27218715594614,0,0
34,790166669.1843239,2025-01-14 22:43:19.999994+00:00,42166.15782078856,6.898952312491338e-05,0.13986141880997133,86.61141795742382,197.37655391538553,135.18808988666157,0,0
35,790167169.1843239,2025-01-14 22:51:39.999994+00:00,42166.22392634893,6.58347795039672e-05,0.13987928709870767,86.60778880331851,196.47944444159205,138.17748134432233,0,0
36,790167669.1843239,2025-01-14 22:59:59.999994+00:00,42166.29488329219,6.268835395907315e-05,0.13989913697046533,86.60412093794923,195.4944466156009,141.2547948776381,0,0
37,790168169.1843239,2025-01-14 23:08:19.999994+00:00,42166.3703770125,5.9557203156658237e-05,0.13992098736008263,86.60047086443457,194.40436334903515,144.43717189877367,0,0
38,790168669.1843239,2025-01-14 23:16:39.999994+00:00,42166.45006585964,5.6449828213581824e-05,0.13994484700826199,86.5968957729273,193.18882992094439,147.74492074657496,0,0
39,790169169.1843239,2025-01-14 23:24:59.999994+00:00,42166.53358237844,5.337648354904467e-05,0.13997071425476082,86.59345323240518,191.82380215695076,151.2020288128681,0,0
40,790169669.1843239,2025-01-14 23:33:19.999993+00:00,42166.62053472066,5.0349425494896975e-05,0.13999857683141434,86.59020087193264,190.28101635198922,154.836702935829,0,0
41,790170169.1843239,2025-01-14 23:41:39.999993+00:00,42166.71050823003,4.738320702191561e-05,0.14002841177737893,86.58719605304185,188.52747840288058,158.68188059255587,0,0
42,790170669.1843239,2025-01-14 23:49:59.999993+00:00,42166.803067199464,4.449502051634287e-05,0.14006018535412737,86.58449553504838,186.5250961734714,162.77559786630266,0,0
43,790171169.1843239,2025-01-14 23:58:19.999993+00:00,42166.89775679893,4.170507986330329e-05,0.14009385306942637,86.58215513528101,184.23066241787706,167.16100686087475,0,0
44,790171669.1843239,2025-01-15 00:06:39.999993+00:00,42166.994105170095,3.9037011281425154e-05,0.14012935971900423,86.58022938636095,181.59653899004493,171.88569183184572,0,0
45,790172169.1843239,2025-01-15 00:14:59.999993+00:00,42167.09162568322,3.6518182295702505e-05,0.14016663954975822,86.57877119281152,178.57259057442832,176.99973579753265,0,0
46,790172669.1843239,2025-01-15 00:23:19.999992+00:00,42167.189819349405,3.41798321301986e-05,0.14020561643232865,86.57783148941253,175.11013603697216,182.55176952813193,0,0
47,790173169.1843239,2025-01-15 00:31:39.999992+00:00,42167.28817737974,3.205677201675158e-05,0.140246204157149,86.57745890382942,171.168808089223,188.58211221767283,0,0
48,790173669.1843239,2025-01-15 00:39:59.999992+00:00,42167.38618388129,3.018631805381909e-05,0.14028830675994672,86.57769942614406,166.72696045693795,195.11236464480507,0,0
49,790174169.1843239,2025-01-15 00:48:19.999992+00:00,42167.48331867733,2.8606065317869633e-05,0.14033181895425878,86.5785960879884,161.79519437706438,202.13188299584957,0,0
50,790174669.1843239,2025-01-15 00:56:39.999992+00:00,42167.5790602376,2.735023654419184e-05,0.14037662659252864,86.58018865402987,156.4303475452425,209.5837902252184,0,0
51,790175169.1843239,2025-01-15 01:04:59.999992+00:00,42167.6728887026,2.6444787871952273e-05,0.14042260723844097,86.58251332857773,150.74439116715686,217.3560792971154,0,0
52,790175669.1843239,2025-01-15 01:13:19.999992+00:00,42167.76428898318,2.5902221393842875e-05,0.14046963078243613,86.5856024800669,144.90125761388725,225.28478580561068,0,0
53,790176169.1843239,2025-01-15 01:21:39.999991+00:00,42167.852753915846,2.571775890306928e-05,0.14051756013367128,86.58948438613142,139.09768552767628,233.1731431239638,0,0
54,790176669.1843239,2025-01-15 01:29:59.999991+00:00,42167.93778745113,2.5868503877296072e-05,0.14056625195419553,86.59418300189914,133.53204414009704,240.82275831858,0,0
55,790177169.1843239,2025-01-15 01:38:19.999991+00:00,42168.01890785197,2.6316139188848615e-05,0.14061555748415655,86.59971775402185,128.37258697104383,248.06535865665987,0,0
56,790177669.1843239,2025-01-15 01:46:39.999991+00:00,42168.09565087653,2.701218468892973e-05,0.14066532339014684,86.6061033628018,123.73696648286945,254.7832771308564,0,0
57,790178169.1843239,2025-01-15 01:54:59.999991+00:00,42168.16757291927,2.7903957556361572e-05,0.14071539268298353,86.61334969458422,119.687745913538,260.91394077489394,0,0
58,790178669.1843239,2025-01-15 02:03:19.999990+00:00,42168.2342540829,2.8939606171109735e-05,0.140765605660508,86.62146164635843,116.24052350928457,266.44174654770944,0,0
59,790179169.1843239,2025-01-15 02:11:39.999990+00:00,42168.29530115318,3.0071459198364318e-05,0.14081580089587167,86.63043906424876,113.37774292255526,271.38425101865226,0,0
60,790179669.1843239,2025-01-15 02:19:59.999990+00:00,42168.35035044819,3.1257733034082154e-05,0.14086581624778957,86.6402766972828,111.06240922251077,275.7784544050612,0,0
61,790180169.1843239,2025-01-15 02:28:19.999990+00:00,42168.39907051381,3.24630381109885e-05,0.14091548990040828,86.65096418750166,109.2488099470774,279.6700795321575,0,0
62,790180669.1843239,2025-01-15 02:36:39.999990+00:00,42168.441164637756,3.3658174775160065e-05,0.14096466139135375,86.66248609713041,107.8896661506354,283.1064207604325,0,0
63,790181169.1843239,2025-01-15 02:44:59.999990+00:00,42168.47637315519,3.481959594430557e-05,0.1410131726745855,86.67482197315846,106.94029795027885,286.1321783772298,0,0
64,790181669.1843239,2025-01-15 02:53:19.999990+00:00,42168.50447552028,3.592877235311458e-05,0.14106086914576837,86.68794644929763,106.36069179843537,288.7873912247489,0,0
65,790182169.1843239,2025-01-15 03:01:39.999989+00:00,42168.52529212006,3.6971585008590685e-05,0.1411076006717811,86.70182938489455,106.11625229950897,291.1066847472109,0,0
66,790182669.1843239,2025-01-15 03:09:59.999989+00:00,42168.53868580881,3.7937798354086514e-05,0.1411532225807219,86.71643603997917,106.17780275389647,293.11927027463594,0,0
67,790183169.1843239,2025-01-15 03:18:19.999989+00:00,42168.544563143674,3.8820627991586776e-05,0.14119759663863005,86.73172728524105,106.52119625948804,294.8493337143063,0,0
68,790183669.1843239,2025-01-15 03:26:39.999989+00:00,42168.54287530584,3.961639729495393e-05,0.1412405919488063,86.74765984534484,107.12675001520174,296.3166010069345,0,0
69,790184169.1843239,2025-01-15 03:34:59.999989+00:00,42168.53361869343,4.032426901806398e-05,0.1412820858439494,86.76418657363203,107.9786173629599,297.53696581305684,0,0
70,790184669.1843239,2025-01-15 03:43:19.999989+00:00,42168.51683517757,4.094603546861989e-05,0.14132196467612823,86.78125675591632,109.0641518743535,298.52312512567596,0,0
71,790185169.1843239,2025-01-15 03:51:39.999988+00:00,42168.49261201465,4.148595071285358e-05,0.14136012456195673,86.79881644076693,110.37328296674038,299.28520332698804,0,0
72,790185669.1843239,2025-01-15 03:59:59.999988+00:00,42168.46108141385,4.195058897110511e-05,0.1413964720680333,86.81680879339697,111.89790357472936,299.83136416610233,0,0
73,790186169.1843239,2025-01-15 04:08:19.999988+00:00,42168.42241976086,4.234871400481986e-05,0.1414309247650345,86.8351744700339,113.63126158124399,300.1684189566573,0,0
74,790186669.1843239,2025-01-15 04:16:39.999988+00:00,42168.37684650407,4.269114468122986e-05,0.14146341176703903,86.85385200945224,115.56734441020008,300.30244159559584,0,0
75,790187169.1843239,2025-01-15 04:24:59.999988+00:00,42168.324622712666,4.299060203860839e-05,0.14149387412511844,86.87277823819649,117.70024884119954,300.2393983461459,0,0
76,790187669.1843239,2025-01-15 04:33:19.999987+00:00,42168.26604931949,4.3261523376051534e-05,0.14152226516332003,86.89188868591704,120.0235349136444,299.98579352115746,0,0
77,790188169.1843239,2025-01-15 04:41:39.999987+00:00,42168.20146506613,4.3519829620805953e-05,0.14154855069561298,86.91111800718413,122.52957335586282,299.54932163481755,0,0
78,790188669.1843239,2025-01-15 04:49:59.999987+00:00,42168.131244169366,4.378263407952939e-05,0.1415727091679498,86.93040040613597,125.20890976604525,298.9395027995685,0,0
79,790189169.1843239,2025-01-15 04:58:19.999987+00:00,42168.05579373216,4.4067884341274035e-05,0.1415947317076797,86.949670060353,128.0496842599929,298.1682626568165,0,0
80,790189669.1843239,2025-01-15 05:06:39.999987+00:00,42167.97555092462,4.439393508456004e-05,0.14161462204705913,86.96886154043233,131.03715990211703,297.25040352849993,0,0
81,790190169.1843239,2025-01-15 05:14:59.999987+00:00,42167.890979962045,4.477905800903634e-05,0.14163239639564035,86.98791022185902,134.15342293780623,296.2039037747883,0,0
82,790190669.1843239,2025-01-15 05:23:19.999987+00:00,42167.80256890953,4.524090557505576e-05,0.1416480832023617,87.00675268593197,137.37731781050076,295.04998237780063,0,0
83,790191169.1843239,2025-01-15 05:31:39.999986+00:00,42167.71082634328,4.579595628850173e-05,0.14166172283305237,87.02532710669759,140.68466613240162,293.8128795854493,0,0
84,790191669.1843239,2025-01-15 05:39:59.999986+00:00,42167.616277900044,4.6458978736854944e-05,0.14167336716581438,87.04357362106823,144.048789574054,292.51933365298396,0,0
85,790192169.1843239,2025-01-15 05:48:19.999986+00:00,42167.51946274616,4.7242556857666985e-05,0.1416830791195402,87.0614346795521,147.44131516540799,291.19777519219593,0,0
86,790192669.1843239,2025-01-15 05:56:39.999986+00:00,42167.42092999776,4.815671781971955e-05,0.14169093210760933,87.07885537528857,150.83319580712882,289.8773063318113,0,0
87,790193169.1843239,2025-01-15 06:04:59.999986+00:00,42167.321235123105,4.9208695560404453e-05,0.1416970094267719,87.0957837493661,154.1958403767444,288.586570306504,0,0
88,790193669.1843239,2025-01-15 06:13:19.999986+00:00,42167.22093635739,5.0402848488490564e-05,0.1417014035808945,87.11217107069112,157.5022276729006,287.35263723298635,0,0
89,790194169.1843239,2025-01-15 06:21:39.999985+00:00,42167.12059115875,5.1740731987384256e-05,0.1417042155829419,87.12797208897176,160.72788277825572,286.2000274940827,0,0
90,790194669.1843239,2025-01-15 06:29:59.999985+00:00,42167.0207527334,5.322130896708224e-05,0.141705554167949,87.14314525967714,163.85162191932815,285.1499666536131,0,0
91,790195169.1843239,2025-01-15 06:38:19.999985+00:00,42166.92196665515,5.484126831739221e-05,0.14170553502206346,87.15765294012256,166.85601440644461,284.21992331979146,0,0
92,790195669.1843239,2025-01-15 06:46:39.999985+00:00,42166.82476760348,5.659541386952333e-05,0.1417042799398377,87.17146155611566,169.72755604893953,283.4234355625603,0,0
93,790196169.1843239,2025-01-15 06:54:59.999985+00:00,42166.72967624145,5.8477085688777406e-05,0.14170191597628698,87.18454173886943,172.45658692036363,282.7701930104031,0,0
94,790196669.1843239,2025-01-15 07:03:19.999985+00:00,42166.63719625322,6.0478579973362677e-05,0.14169857460366883,87.19686843214632,175.03701099508416,282.26631710529807,0,0
95,790197169.1843239,2025-01-15 07:11:39.999984+00:00,42166.54781155762,6.259154145097163e-05,0.1416943908109541,87.208420969839,177.46588465955296,281.91477251233863,0,0
96,790197669.1843239,2025-01-15 07:19:59.999984+00:00,42166.461983713074,6.480731083674366e-05,0.14168950226918606,87.2191831244174,179.74293799472184,281.71584578712896,0,0
97,790198169.1843239,2025-01-15 07:28:19.999984+00:00,42166.38014952559,6.711721797826923e-05,0.14168404843390237,87.22914312687568,181.8700816668239,281.6676384631098,0,0
98,790198669.1843239,2025-01-15 07:36:39.999984+00:00,42166.30271886987,6.951281783194554e-05,0.14167816969504712,87.2382936589986,183.85093778604676,281.7665361984813,0,0
99,790199169.1843239,2025-01-15 07:44:59.999984+00:00,42166.23007273129,7.198607104641346e-05,0.14167200655882087,87.24663181892996,185.69041877818154,282.0076299366821,0,0
100,790199669.1843239,2025-01-15 07:53:19.999984+00:00,42166.16256147418,7.452947379548068e-05,0.14166569879708119,87.25415906117188,187.39436622763063,282.385077120915,0,0
101,790200169.1843239,2025-01-15 08:01:39.999983+00:00,42166.10050333914,7.713614294559293e-05,0.1416593846774549,87.26088111226755,188.96925263624132,282.8924000170252,0,0
102,790200669.1843239,2025-01-15 08:09:59.999983+00:00,42166.04418317202,7.979986307967544e-05,0.1416532001970116,87.2668078635261,190.4219430254203,283.5227242159296,0,0
103,790201169.1843239,2025-01-15 08:18:19.999983+00:00,42165.99385138262,8.251510168694286e-05,0.1416472783298468,87.27195324223558,191.75950989124792,284.26896380445424,0,0
104,790201669.1843239,2025-01-15 08:26:39.999983+00:00,42165.94972313207,8.527699829341445e-05,0.14164174836586937,87.27633506288103,192.98909344441267,285.12396127125476,0,0
105,790202169.1843239,2025-01-15 08:34:59.999983+00:00,42165.91197774516,8.808133262118626e-05,0.14163673523544557,87.27997485993724,194.11779881712275,286.08059046411546,0,0
106,790202669.1843239,2025-01-15 08:43:19.999983+00:00,42165.880758342064,9.092447618369495e-05,0.14163235890240286,87.2828977038464,195.15262244435874,287.13183038967014,0,0
107,790203169.1843239,2025-01-15 08:51:39.999982+00:00,42165.856171683845,9.380333110170745e-05,0.14162873379471527,87.28513200181509,196.10040074193455,288.2708167314586,0,0
108,790203669.1843239,2025-01-15 08:59:59.999982+00:00,42165.838288224564,9.671525940241914e-05,0.14162596829109647,87.28670928507863,196.96777530462745,289.4908768614314,0,0
109,790204169.1843239,2025-01-15 09:08:19.999982+00:00,42165.82714236135,9.965800562458866e-05,0.14162416423542057,87.28766398428152,197.7611699468376,290.7855530208092,0,0
110,790204669.1843239,2025-01-15 09:16:39.999982+00:00,42165.822732874,0.0001026296152164184,0.14162341651522933,87.28803319461457,198.48677591268273,292.14861734176714,0,0
111,790205169.1843239,2025-01-15 09:24:59.999982+00:00,42165.82502354457,0.000105628350926036,0.14162381267367896,87.28785643233087,199.15054247961385,293.57408148425566,0,0
112,790205669.1843239,2025-01-15 09:33:19.999982+00:00,42165.833943946694,0.00010865260915986319,0.141625432596329,87.28717538423739,199.75817092846867,295.05620291345883,0,0
113,790206169.1843239,2025-01-15 09:41:39.999982+00:00,42165.849390394345,0.00011170083807545759,0.1416283482112271,87.28603365172471,200.3151104721807,296.58948922412543,0,0
114,790206669.1843239,2025-01-15 09:49:59.999981+00:00,42165.87122703941,0.00011477145900179128,0.14163262326425524,87.28447649085926,200.826555222429,298.1687014309802,0,0
115,790207169.1843239,2025-01-15 09:58:19.999981+00:00,42165.899287106775,0.00011786279258458877,0.14163831314161024,87.28255055001596,201.29744165962492,299.78885675835437,0,0
116,790207669.1843239,2025-01-15 10:06:39.999981+00:00,42165.93337425639,0.0001209729908827353,0.14164546471641917,87.28030360647996,201.73244635102674,301.4452311828302,0,0
117,790208169.1843239,2025-01-15 10:14:59.999981+00:00,42165.97326406053,0.00012409997644041327,0.14165411626851643,87.27778430339198,202.13598387010018,303.1333617744201,0,0
118,790208669.1843239,2025-01-15 10:23:19.999981+00:00,42166.018705585724,0.00012724138917084228,0.1416642974440316,87.27504188835327,202.51220499958544,304.8490487525165,0,0
119,790209169.1843239,2025-01-15 10:31:39.999980+00:00,42166.069423068046,0.00013039454167454526,0.14167602923171244,87.27212595494582,202.86499538527696,306.5883570883608,0,0
120,790209669.1843239,2025-01-15 10:39:59.999980+00:00,42166.125117670534,0.00013355638341640353,0.14168932402806708,87.26908618835918,203.19797484123782,308.34761745213007,0,0
121,790210169.1843239,2025-01-15 10:48:19.999980+00:00,42166.18546931245,0.00013672347398107517,0.14170418571415125,87.26597211624964,203.51449750662607,310.12342630334797,0,0
122,790210669.1843239,2025-01-15 10:56:39.999980+00:00,42166.2501385595,0.00013989196543206194,0.14172060976457537,87.26283286588885,203.8176530335062,311.9126449441974,0,0
123,790211169.1843239,2025-01-15 11:04:59.999980+00:00,42166.31876856452,0.00014305759362261277,0.14173858341955006,87.25971692859028,204.11026894318724,313.71239739721375,0,0
124,790211669.1843239,2025-01-15 11:13:19.999980+00:00,42166.39098704847,0.0001462156781363397,0.1417580858864521,87.25667193233049,204.39491424124614,315.52006701629006,0,0
125,790212169.1843239,2025-01-15 11:21:39.999979+00:00,42166.46640831246,0.00014936113041149625,0.14177908854767848,87.25374442341092,204.67390432267044,317.3332917987194,0,0
126,790212669.1843239,2025-01-15 11:29:59.999979+00:00,42166.544635269805,0.00015248846945720043,0.141801555249233,87.2509796579334,204.94930715651128,319.14995840811673,0,0
127,790213169.1843239,2025-01-15 11:38:19.999979+00:00,42166.625261490495,0.00015559184451544917,0.1418254425773357,87.24842140379053,205.22295067853187,320.96819497903607,0,0
128,790213669.1843239,2025-01-15 11:46:39.999979+00:00,42166.70787324752,0.00015866506391805068,0.14185070017689824,87.24611175379884,205.49643129318108,322.7863628013304,0,0
129,790214169.1843239,2025-01-15 11:54:59.999979+00:00,42166.792051557466,0.00016170162937396865,0.14187727111681225,87.24409095053139,205.77112334450368,324.6030470240867,0,0
130,790214669.1843239,2025-01-15 12:03:19.999979+00:00,42166.877374206284,0.00016469477488514447,0.14190509222221842,87.24239722333398,206.04818939896361,326.41704653567723,0,0
131,790215169.1843239,2025-01-15 12:11:39.999979+00:00,42166.963417752515,0.00016763750949052382,0.1419340945174402,87.24106663793918,206.32859116788273,328.2273631918117,0,0
132,790215669.1843239,2025-01-15 12:19:59.999978+00:00,42167.049759500245,0.0001705226630611553,0.14196420359441547,87.24013295902199,206.61310089087613,330.0331905698625,0,0
133,790216169.1843239,2025-01-15 12:28:19.999978+00:00,42167.13597943427,0.00017334293438564866,0.14199534005800363,87.23962752597377,206.9023130067683,331.8339024227024,0,0
134,790216669.1843239,2025-01-15 12:36:39.999978+00:00,42167.221662110634,0.00017609094083673808,0.14202741997090412,87.23957914210362,207.1966559444416,333.62904099939124,0,0
135,790217169.1843239,2025-01-15 12:44:59.999978+00:00,42167.30639849573,0.0001787592689479914,0.14206035530058916,87.2400139774123,207.49640388067309,335.418305385506,0,0
136,790217669.1843239,2025-01-15 12:53:19.999978+00:00,42167.38978774793,0.00018134052529024866,0.14209405439630815,87.24095548502125,207.80168832738877,337.20154000060023,0,0
137,790218169.1843239,2025-01-15 13:01:39.999978+00:00,42167.47143893529,0.00018382738708107302,0.14212842245494095,87.2424243312791,208.11250943100967,338.97872337008954,0,0
138,790218669.1843239,2025-01-15 13:09:59.999977+00:00,42167.550972684636,0.00018621265203399006,0.142163362014041,87.24443833951034,208.42874688365703,340.7499572718267,0,0
139,790219169.1843239,2025-01-15 13:18:19.999977+00:00,42167.62802275591,0.00018848928698508792,0.14219877342576936,87.24701244731621,208.7501703689608,342.51545633470454,0,0
140,790219669.1843239,2025-01-15 13:26:39.999977+00:00,42167.702237537604,0.00019065047491261113,0.14223455534496157,87.2501586772854,209.0764494812008,344.2755381506934,0,0
141,790220169.1843239,2025-01-15 13:34:59.999977+00:00,42167.77328145872,0.00019268965999765552,0.1422706052389035,87.25388612092354,209.40716307651374,346.03061394176285,0,0
142,790220669.1843239,2025-01-15 13:43:19.999977+00:00,42167.8408363133,0.000194600590432308,0.14230681983675547,87.25820093556408,209.7418080303863,347.7811798076957,0,0
143,790221169.1843239,2025-01-15 13:51:39.999977+00:00,42167.904602493574,0.00019637735871180103,0.14234309565182898,87.26310635398046,210.07980739112043,349.5278085653809,0,0
144,790221669.1843239,2025-01-15 13:59:59.999976+00:00,42167.96430012893,0.00019801443920116043,0.14237932942553,87.2686027063795,210.42051793098597,351.27114217817916,0,0
145,790222169.1843239,2025-01-15 14:08:19.999976+00:00,42168.01967012768,0.00019950672279339847,0.14241541863641324,87.2746874544198,210.76323710800867,353.0118847627589,0,0
146,790222669.1843239,2025-01-15 14:16:39.999976+00:00,42168.07047511907,0.0002008495485070331,0.14245126192329113,87.28135523686528,211.10720946121634,354.7507961509624,0,0
147,790223169.1843239,2025-01-15 14:24:59.999976+00:00,42168.1165002936,0.00020203873190388077,0.14248675955303083,87.28859792645373,211.4516324688605,356.4886859775885,0,0
148,790223669.1843239,2025-01-15 14:33:19.999976+00:00,42168.15755414033,0.00020307059023414104,0.14252181387419205,87.29640469753346,211.7956619058367,358.2264082583109,0,0
149,790224169.1843239,2025-01-15 14:41:39.999976+00:00,42168.193469078906,0.0002039419642184044,0.14255632972080273,87.30476210399655,212.1384167414227,359.9648564170607,0,0
150,790224669.1843239,2025-01-15 14:49:59.999975+00:00,42168.22410198697,0.00020465023643610473,0.14259021483033682,87.31365416701655,212.4789836215761,1.704958719151484,0,0
151,790225169.1843239,2025-01-15 14:58:19.999975+00:00,42168.249334621076,0.00020519334625706835,0.1426233802478544,87.32306247207917,212.81642098324994,3.4476740630843024,0,0
152,790225669.1843239,2025-01-15 15:06:39.999975+00:00,42168.26907393176,0.00020556980130416008,0.14265574069343703,87.3329662747801,213.14976285038273,5.1939880820584055,0,0
153,790226169.1843239,2025-01-15 15:14:59.999975+00:00,42168.28325227296,0.00020577868543703422,0.14268721492374448,87.34334261484919,213.47802236143292,6.944909505674129,0,0
154,790226669.1843239,2025-01-15 15:23:19.999975+00:00,42168.29182750641,0.00020581966325133123,0.14271772606739205,87.35416643785081,213.80019508059303,8.701466730339513,0,0
155,790227169.1843239,2025-01-15 15:31:39.999975+00:00,42168.29478300183,0.0002056929811061948,0.14274720194708188,87.36541072400038,214.11526214346466,10.464704548104951,0,0
156,790227669.1843239,2025-01-15 15:39:59.999974+00:00,42168.29212753475,0.00020539946470342224,0.14277557538608437,87.37704662353127,214.42219328958083,12.235680982102808,0,0
157,790228169.1843239,2025-01-15 15:48:19.999974+00:00,42168.2838950831,0.0002049405132396666,0.1428027844558363,87.38904359804062,214.7199498321184,14.015464178804583,0,0
158,790228669.1843239,2025-01-15 15:56:39.999974+00:00,42168.27014452521,0.00020431809017597283,0.14282877275162212,87.40136956724018,215.0074876158047,15.805129306655912,0,0
159,790229169.1843239,2025-01-15 16:04:59.999974+00:00,42168.25095924099,0.00020353471065985988,0.14285348960202943,87.4139910605361,215.28376001169917,17.60575541297163,0,0
160,790229669.1843239,2025-01-15 16:13:19.999974+00:00,42168.22644661952,0.00020259342566078694,0.14287689028635572,87.42687337286176,215.54772099686465,19.418422191639326,0,0
161,790230169.1843239,2025-01-15 16:21:39.999974+00:00,42168.196737475555,0.00020149780287182135,0.14289893619630664,87.4399807241879,215.79832836441162,21.244206616712592,0,0
